steps,x,y,roll,distance_to_obj,laser
134,3.0188474655151367,1.33347487449646,-0.7774902582168579,4.046167807318085,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9119057059288025]"
135,3.0246102809906006,1.3391668796539307,-0.7809447050094604,4.045308775057858,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9119061827659607]"
136,3.030353546142578,1.344878911972046,-0.784399151802063,4.044437927400422,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9295098185539246]"
137,3.036078929901123,1.3506085872650146,-0.7871633172035217,4.043558161977801,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9472373127937317]"
138,3.04179048538208,1.3563520908355713,-0.7892323136329651,4.0426749867349905,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9436399340629578, 1.0, 1.0, 0.9472140669822693]"
139,3.0474836826324463,1.3621137142181396,-0.7935122847557068,4.041782212808657,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9366050958633423, 1.0, 1.0, 0.965000569820404]"
140,3.0531535148620605,1.3678984642028809,-0.7973706722259521,4.040872789509113,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8934797644615173, 1.0, 1.0, 0.973928689956665]"
141,3.0587971210479736,1.373708963394165,-0.8025700449943542,4.039942864972892,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.874439001083374, 1.0, 1.0, 0.9828939437866211]"
142,3.0644092559814453,1.3795497417449951,-0.8081644773483276,4.03898559621188,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8589087724685669, 1.0, 0.9570738077163696, 1.0]"
143,3.069983720779419,1.3854262828826904,-0.8153803944587708,4.0379927890511595,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8554964065551758, 1.0, 0.9163735508918762, 1.0]"
144,3.0755105018615723,1.3913476467132568,-0.8243261575698853,4.0369510523159,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8365252017974854, 1.0, 0.8972131013870239, 1.0]"
145,3.080979585647583,1.397322416305542,-0.8347671627998352,4.035847347198559,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8332552909851074, 1.0, 0.8963994979858398, 1.0]"
146,3.086385488510132,1.4033544063568115,-0.8453682661056519,4.034675182441031,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8182359337806702, 1.0, 0.8889778256416321, 1.0]"
147,3.0917246341705322,1.4094457626342773,-0.8568493723869324,4.033430558899657,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.815238356590271, 1.0, 0.881658136844635, 1.0]"
148,3.096992254257202,1.4155988693237305,-0.8687350749969482,4.032108518329951,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.824151873588562, 1.0, 0.9212527275085449, 1.0]"
149,3.1021921634674072,1.421809434890747,-0.8787186145782471,4.030714727035245,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8418033719062805, 1.0, 1.0, 1.0]"
150,3.107341766357422,1.4280617237091064,-0.8849220275878906,4.029272373510248,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
151,3.11247181892395,1.4343299865722656,-0.8849220275878906,4.027820953803907,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
152,3.1176018714904785,1.4405982494354248,-0.8849220275878906,4.026385305579689,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
153,3.122731924057007,1.446866512298584,-0.8849220275878906,4.024965445713986,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
154,3.127861976623535,1.4531347751617432,-0.8849220275878906,4.023561390921286,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9977396726608276, 1.0, 1.0, 1.0, 1.0]"
155,3.1329917907714844,1.4594032764434814,-0.8850106596946716,4.022172821445228,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9979068040847778, 1.0, 1.0, 1.0, 1.0]"
156,3.1381211280822754,1.465672254562378,-0.8850927352905273,4.020799417176472,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.981804609298706, 1.0, 1.0, 1.0, 1.0]"
157,3.1432478427886963,1.4719433784484863,-0.8858062624931335,4.019438525681052,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9819490909576416, 1.0, 1.0, 1.0, 1.0]"
158,3.1483702659606934,1.4782180786132812,-0.8865141272544861,4.018087983860523,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9821606874465942, 1.0, 1.0, 1.0, 1.0]"
159,3.1534881591796875,1.4844963550567627,-0.8872136473655701,4.016747644994985,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9660031199455261, 1.0, 1.0, 1.0, 1.0]"
160,3.158599615097046,1.4907798767089844,-0.8885467648506165,4.015415005178637,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9661940932273865, 1.0, 1.0, 1.0, 1.0]"
161,3.1637027263641357,1.497070074081421,-0.8898724317550659,4.01408773626301,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9582163691520691, 1.0, 1.0, 1.0, 1.0]"
162,3.1687965393066406,1.5033679008483887,-0.8915109038352966,4.012764496688149,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9502427577972412, 1.0, 1.0, 1.0, 1.0]"
163,3.1738791465759277,1.5096747875213623,-0.893462061882019,4.011442953212599,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9422738552093506, 1.0, 1.0, 1.0, 1.0]"
