steps,x,y,roll,distance_to_obj,laser
86,3.6861071586608887,3.882253646850586,0.4459769129753113,2.0229469247773926,"[0.8896916508674622, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
87,3.6934072971343994,3.878744125366211,0.45030248165130615,2.0309709526206463,"[0.8896433711051941, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
88,3.7006921768188477,3.875202178955078,0.45462992787361145,2.039000740196098,"[0.8984134197235107, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
89,3.7079622745513916,3.871631622314453,0.45861348509788513,2.047034520239333,"[0.9073229432106018, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
90,3.7152187824249268,3.868032455444336,0.46224766969680786,2.0550732331259214,"[0.9072703719139099, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
91,3.7224621772766113,3.8644065856933594,0.46588391065597534,2.0631161757800016,"[0.9341058135032654, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
92,3.729694128036499,3.860757827758789,0.4684678316116333,2.0711625970881227,"[0.9341723322868347, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
93,3.7369167804718018,3.8570919036865234,0.47104915976524353,2.079211104939425,"[0.9252986311912537, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
94,3.744129180908203,3.853404998779297,0.4739784598350525,2.087262967745038,"[0.9253152012825012, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
95,3.751330852508545,3.8496971130371094,0.4769071042537689,2.0953177531590446,"[0.9344305396080017, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
96,3.7585222721099854,3.8459701538085938,0.47947829961776733,2.1033747805389855,"[0.9344782829284668, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
97,3.7657041549682617,3.84222412109375,0.4820476174354553,2.1114346186063453,"[0.9436533451080322, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
98,3.7728769779205322,3.838460922241211,0.48425716161727905,2.1194965930619887,"[0.952946662902832, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
99,3.7800421714782715,3.8346824645996094,0.48610228300094604,2.1275608312226284,"[0.9529559016227722, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
100,3.787200450897217,3.830892562866211,0.4879470467567444,2.1356258219193625,"[0.9622947573661804, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
101,3.7943522930145264,3.827089309692383,0.4894255995750427,2.1436929908185034,"[0.9446383714675903, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
102,3.801497220993042,3.823272705078125,0.491596519947052,2.151761920812757,"[0.9717032313346863, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
103,3.808635950088501,3.8194446563720703,0.4927061200141907,2.1598321507286147,"[0.971743643283844, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
104,3.815770387649536,3.8156089782714844,0.4938141405582428,2.1679031788841643,"[0.9718603491783142, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
105,3.8229005336761475,3.811765670776367,0.4949176013469696,2.1759749945305713,"[0.9812092185020447, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
106,3.8300271034240723,3.8079166412353516,0.49565446376800537,2.1840471454413035,"[0.990658700466156, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
107,3.837151527404785,3.8040637969970703,0.49602076411247253,2.1921197814669706,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
108,3.8442752361297607,3.8002090454101562,0.49602076411247253,2.2001930554651548,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
109,3.8513989448547363,3.796354293823242,0.49602076411247253,2.2082665235444243,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
110,3.858522653579712,3.792499542236328,0.49602076411247253,2.2163401835838403,"[0.982607901096344, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
111,3.865645170211792,3.7886428833007812,0.49670276045799255,2.2244140723598274,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
112,3.8727662563323975,3.7847824096679688,0.49670276045799255,2.2324890240961213,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
113,3.879887342453003,3.7809219360351562,0.49670276045799255,2.240564158053789,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
114,3.8870084285736084,3.7770614624023438,0.49670276045799255,2.248639472269695,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
115,3.894129514694214,3.7732009887695312,0.49670276045799255,2.256714964808758,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
116,3.9012506008148193,3.7693405151367188,0.49670276045799255,2.2647906337634542,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
117,3.908371686935425,3.7654800415039062,0.49670276045799255,2.2728664772533285,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
118,3.9154927730560303,3.7616195678710938,0.49670276045799255,2.280942493424518,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
119,3.9226138591766357,3.7577590942382812,0.49670276045799255,2.289018680449282,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
120,3.929734945297241,3.7538986206054688,0.49670276045799255,2.2970950365255463,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
121,3.9368560314178467,3.7500381469726562,0.49670276045799255,2.3051715598764533,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
122,3.943977117538452,3.7461776733398438,0.49670276045799255,2.3132482487499253,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
123,3.9510982036590576,3.7423171997070312,0.49670276045799255,2.321325101418232,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
124,3.958219289779663,3.7384567260742188,0.49670276045799255,2.329402116177571,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
125,3.9653403759002686,3.7345962524414062,0.49670276045799255,2.3374792913476563,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
126,3.972461462020874,3.7307357788085938,0.49670276045799255,2.345556625271313,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
127,3.9795825481414795,3.7268753051757812,0.49670276045799255,2.353634116314083,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
128,3.986703634262085,3.7230148315429688,0.49670276045799255,2.361711762863836,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
129,3.9938247203826904,3.7191543579101562,0.49670276045799255,2.369789563330394,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
130,4.000946044921875,3.7152938842773438,0.49670276045799255,2.377867716771412,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
131,4.0080671310424805,3.7114334106445312,0.49670276045799255,2.3859458204193076,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
132,4.015188217163086,3.7075729370117188,0.49670276045799255,2.3940240733412543,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
133,4.022309303283691,3.7037124633789062,0.49670276045799255,2.402102474031229,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
134,4.029430389404297,3.6998519897460938,0.49670276045799255,2.4101810210033743,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
135,4.036551475524902,3.6959915161132812,0.49670276045799255,2.4182597127916585,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
136,4.043672561645508,3.6921310424804688,0.49670276045799255,2.4263385479495514,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
137,4.050793647766113,3.6882705688476562,0.49670276045799255,2.434417525049697,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9997079372406006, 1.0]"
138,4.057914733886719,3.6844100952148438,0.4966913163661957,2.442496642683601,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9940232038497925, 1.0]"
139,4.065036296844482,3.680551528930664,0.49645695090293884,2.4505752743167024,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9912191033363342, 1.0]"
140,4.072159290313721,3.676694869995117,0.4961126148700714,2.458654223661941,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.988475501537323, 1.0]"
141,4.079283714294434,3.672840118408203,0.4956606924533844,2.466733491043734,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
142,4.086409091949463,3.668987274169922,0.4956606924533844,2.4748126747879318,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9997653961181641, 1.0]"
143,4.093534469604492,3.6651344299316406,0.4956514835357666,2.482891996357491,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9869706630706787, 0.9970266222953796, 1.0]"
144,4.100660800933838,3.661283493041992,0.4950239658355713,2.490971233591798,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.981733500957489, 0.9913133382797241, 1.0]"
145,4.107790470123291,3.657440185546875,0.49396705627441406,2.4990493235082365,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9885498285293579, 1.0]"
