steps,x,y,roll,distance_to_obj,laser
53,3.2295026779174805,4.0,0.0,1.5848270678551195,"[1.0, 0.9143347144126892, 0.9721761345863342, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
54,3.233752727508545,4.0,0.0,1.5881265039771781,"[1.0, 0.9198025465011597, 0.9694252014160156, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
55,3.2380027770996094,4.0,0.0,1.5914304496604132,"[1.0, 0.9183036088943481, 0.9666851162910461, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
56,3.242252826690674,4.0,0.0,1.59473887687639,"[1.0, 0.9168220162391663, 0.9639559984207153, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
57,3.2465028762817383,4.0,0.0,1.5980517577909192,"[1.0, 0.915357768535614, 0.961237907409668, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
58,3.2507529258728027,4.0,0.0,1.6013690647628287,"[1.0, 0.8951167464256287, 0.9713658690452576, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
59,3.255002975463867,4.0,0.0,1.6046907703427349,"[1.0, 0.8936573266983032, 0.9686181545257568, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
60,3.2592530250549316,4.0,0.0,1.6080168472718177,"[1.0, 0.8922157883644104, 0.9658812880516052, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
61,3.263503074645996,4.0,0.0,1.6113472684805983,"[1.0, 0.890792191028595, 0.9631553888320923, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
62,3.2677531242370605,4.0,0.0,1.61468200708772,"[1.0, 0.8893865942955017, 0.9451173543930054, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
63,3.272003173828125,4.0,0.0,1.6180210363987308,"[1.0, 0.8946855664253235, 0.9423696994781494, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
64,3.2762532234191895,4.0,0.0,1.621364329904871,"[1.0, 0.8932313919067383, 0.9396332502365112, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
65,3.280503273010254,4.0,0.0,1.624711861281862,"[1.0, 0.8917950987815857, 0.9369081258773804, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
66,3.2847533226013184,4.0,0.0,1.6280636043887005,"[1.0, 0.8903767466545105, 0.9341943860054016, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
67,3.289003372192383,4.0,0.0,1.631419533266454,"[1.0, 0.8957226872444153, 0.9443078637123108, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
68,3.2932534217834473,4.0,0.0,1.6347796221370618,"[1.0, 0.8942559361457825, 0.9415635466575623, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
69,3.2975034713745117,4.0,0.0,1.6381438454021393,"[1.0, 0.8928070068359375, 0.9388304352760315, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
70,3.301753520965576,4.0,0.0,1.641512177641785,"[1.0, 0.8913759589195251, 0.9361085891723633, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
71,3.3060035705566406,4.0,0.0,1.6448845936133922,"[1.0, 0.8899629712104797, 0.9333982467651367, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
72,3.310253620147705,4.0,0.0,1.6482610682504657,"[1.0, 0.8765513300895691, 0.9434993863105774, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
73,3.3145036697387695,4.0,0.0,1.6516415766614414,"[1.0, 0.8750585317611694, 0.9407583475112915, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
74,3.318753719329834,4.0,0.0,1.6550260941285098,"[1.0, 0.8735838532447815, 0.9380285739898682, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
75,3.3230037689208984,4.0,0.0,1.6584145961064447,"[1.0, 0.8721274137496948, 0.9353100657463074, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
76,3.327253818511963,4.0,0.0,1.661807058221437,"[1.0, 0.8706892728805542, 0.9454408288002014, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
77,3.3315038681030273,4.0,0.0,1.665203456269931,"[1.0, 0.8761103749275208, 0.9426918625831604, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
78,3.335753917694092,4.0,0.0,1.6686037662174669,"[1.0, 0.8746229410171509, 0.9399541616439819, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
79,3.3400039672851562,4.0,0.0,1.6720079641975267,"[1.0, 0.873153567314148, 0.9372276663780212, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
80,3.3442540168762207,4.0,0.0,1.6754160265103872,"[1.0, 0.8717024922370911, 0.9345125555992126, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
81,3.348504066467285,4.0,0.0,1.6788279296219741,"[1.0, 0.8514518141746521, 0.9164426922798157, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
82,3.3527541160583496,4.0,0.0,1.6822436501627245,"[0.9800263047218323, 0.8500061631202698, 0.9137054085731506, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
83,3.357004165649414,4.0,0.0,1.6856631649264517,"[0.9800041317939758, 0.8485794067382812, 0.9109796285629272, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
84,3.3612542152404785,4.0,0.0,1.689086450869218,"[0.9800003170967102, 0.8471714854240417, 0.9082656502723694, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
85,3.365504264831543,4.0,0.0,1.6925134851082082,"[0.980014979839325, 0.8457826375961304, 0.9055634140968323, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
86,3.3697543144226074,4.0,0.0,1.6959442449206128,"[0.9800480604171753, 0.8510245680809021, 0.9156362414360046, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
87,3.374004364013672,4.0,0.0,1.6993787077425135,"[0.9400187134742737, 0.8495845198631287, 0.9129023551940918, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
88,3.3782544136047363,4.0,0.0,1.7028168511677748,"[0.9400011897087097, 0.8481632471084595, 0.9101800322532654, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
89,3.382504463195801,4.0,0.0,1.7062586529469408,"[0.9400029182434082, 0.8467609286308289, 0.9074695110321045, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
90,3.3867545127868652,4.0,0.0,1.7097040909861378,"[0.9400238394737244, 0.8453776836395264, 0.9047707915306091, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
91,3.3910045623779297,4.0,0.0,1.713153143345981,"[0.9600421786308289, 0.8318160772323608, 0.9430142045021057, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
92,3.395254611968994,4.0,0.0,1.7166057882404884,"[0.9600117802619934, 0.8303490281105042, 0.9402751326560974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
93,3.3995046615600586,4.0,0.0,1.7200620040359982,"[0.9600001573562622, 0.8289012312889099, 0.9375473856925964, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
94,3.403754711151123,4.0,0.0,1.7235217692500937,"[0.96000736951828, 0.8274727463722229, 0.934830904006958, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
95,3.4080047607421875,4.0,0.0,1.7269850625505319,"[0.9600334167480469, 0.8328630328178406, 0.9449542164802551, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
96,3.412254810333252,4.0,0.0,1.7304518627541794,"[0.9200326800346375, 0.8313825130462646, 0.9422072768211365, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
97,3.4165048599243164,4.0,0.0,1.7339221488259522,"[0.9200066924095154, 0.8299211263656616, 0.9394715428352356, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
98,3.420754909515381,4.0,0.0,1.7373958998777619,"[0.9200003743171692, 0.828478991985321, 0.9367470741271973, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
99,3.4250049591064453,4.0,0.0,1.7408730951674685,"[0.9200136661529541, 0.8270561695098877, 0.934033989906311, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
100,3.4292550086975098,4.0,0.0,1.7443537140978371,"[0.9200466275215149, 0.8324255347251892, 0.9159581661224365, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
101,3.433505058288574,4.0,0.0,1.7478377362155013,"[0.9200230240821838, 0.8309506177902222, 0.9132229089736938, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
102,3.4377551078796387,4.0,0.0,1.7513251412099329,"[0.920002818107605, 0.8294948935508728, 0.9104992151260376, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
103,3.442005157470703,4.0,0.0,1.7548159089124156,"[0.9200022220611572, 0.8280584216117859, 0.9077872633934021, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
104,3.4462552070617676,4.0,0.0,1.7583100192950265,"[0.9200213551521301, 0.8266412615776062, 0.9050871729850769, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
105,3.450505256652832,4.0,0.0,1.7618074524696217,"[0.9200490713119507, 0.8132696747779846, 0.9151523113250732, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
106,3.4547553062438965,4.0,0.0,1.765308188686829,"[0.9200150370597839, 0.811766505241394, 0.9124204516410828, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
107,3.459005355834961,4.0,0.0,1.7688122083350457,"[0.9200006127357483, 0.8102828860282898, 0.9097002148628235, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
108,3.4632554054260254,4.0,0.0,1.772319491939442,"[0.9200058579444885, 0.8088188171386719, 0.906991720199585, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
109,3.46750545501709,4.0,0.0,1.7758300201609714,"[0.9200307130813599, 0.8073745369911194, 0.901914656162262, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
110,3.4717555046081543,4.0,0.0,1.7793437737953852,"[0.8800386786460876, 0.8315554261207581, 0.8991284370422363, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
111,3.4760055541992188,4.0,0.0,1.7828607337722548,"[0.8800091743469238, 0.8300917744636536, 0.8963536620140076, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
112,3.480255603790283,4.0,0.0,1.7863808811539985,"[0.880000114440918, 0.8286473751068115, 0.8935904502868652, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
113,3.4845056533813477,4.0,0.0,1.7899041971349143,"[0.8800116181373596, 0.8272222876548767, 0.8908389806747437, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
114,3.488755702972412,4.0,0.0,1.7934306630402195,"[0.880043625831604, 0.8138940930366516, 0.9010938405990601, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
115,3.4930057525634766,4.0,0.0,1.796960260325095,"[0.8800278902053833, 0.8123829364776611, 0.8983109593391418, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
116,3.497255802154541,4.0,0.0,1.8004929705737365,"[0.880004346370697, 0.8108912706375122, 0.8955395817756653, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
117,3.5015058517456055,4.0,0.0,1.804028775498411,"[0.8800013661384583, 0.8094191551208496, 0.8927798271179199, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
118,3.50575590133667,4.0,0.0,1.8075676569385188,"[0.880018949508667, 0.8079667091369629, 0.8900317549705505, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
119,3.5100059509277344,4.0,0.0,1.811109596859663,"[0.8800568580627441, 0.7877159714698792, 0.9002739787101746, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
120,3.514256000518799,4.0,0.0,1.8146545773527227,"[0.8800188899040222, 0.7862693667411804, 0.8974944949150085, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
121,3.5185060501098633,4.0,0.0,1.8182025806329334,"[0.8800013661384583, 0.7848430871963501, 0.8947265148162842, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
122,3.5227560997009277,4.0,0.0,1.8217535890389738,"[0.8800044059753418, 0.7834373116493225, 0.891970157623291, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
123,3.527006149291992,4.0,0.0,1.8253075850320564,"[0.8800280094146729, 0.7820520997047424, 0.8892256617546082, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
124,3.5312561988830566,4.0,0.0,1.8288645511950268,"[0.8600441217422485, 0.8130026459693909, 0.8994551301002502, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
125,3.535506248474121,4.0,0.0,1.832424470231466,"[0.8600113987922668, 0.8115029335021973, 0.8966789841651917, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
126,3.5397562980651855,4.0,0.0,1.8359873249648007,"[0.8599997162818909, 0.81002277135849, 0.8939144015312195, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
127,3.54400634765625,4.0,0.0,1.8395530983374175,"[0.860008955001831, 0.8085622191429138, 0.8911615610122681, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
128,3.5482563972473145,4.0,0.0,1.8431217734097858,"[0.8600392937660217, 0.7883173227310181, 0.9014214873313904, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
129,3.552506446838379,4.0,0.0,1.846693333359583,"[0.8400335907936096, 0.7868623733520508, 0.8986372351646423, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
130,3.5567564964294434,4.0,0.0,1.8502677614808283,"[0.840006411075592, 0.7854277491569519, 0.8958644866943359, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
131,3.561006546020508,4.0,0.0,1.8538450411830207,"[0.8400007486343384, 0.784013569355011, 0.8931033611297607, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
132,3.5652565956115723,4.0,0.0,1.8574251559902835,"[0.8400166034698486, 0.7826198935508728, 0.8903539776802063, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
133,3.5695066452026367,4.0,0.0,1.8610080895405143,"[0.840053915977478, 0.7878872156143188, 0.9006012678146362, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
134,3.573756694793701,4.0,0.0,1.8645938255845413,"[0.8400233387947083, 0.7864382266998291, 0.8978203535079956, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
135,3.5780067443847656,4.0,0.0,1.8681823479852835,"[0.8400025367736816, 0.7850096225738525, 0.8950510025024414, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
136,3.58225679397583,4.0,0.0,1.8717736407169197,"[0.8400031924247742, 0.7836014032363892, 0.8922933340072632, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
137,3.5865068435668945,4.0,0.0,1.8753676878640602,"[0.8400253653526306, 0.7822138071060181, 0.8895474076271057, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
138,3.590756893157959,4.0,0.0,1.8789644736209257,"[0.840050995349884, 0.7874588370323181, 0.8997820019721985, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
139,3.5950069427490234,4.0,0.0,1.882563982290532,"[0.8400149941444397, 0.7860158681869507, 0.8970044851303101, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
140,3.599256992340088,4.0,0.0,1.8861661982838798,"[0.8400004506111145, 0.7845932245254517, 0.8942385911941528, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
141,3.6035070419311523,4.0,0.0,1.8897711061191496,"[0.840007483959198, 0.7831910848617554, 0.8914843797683716, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
142,3.607757091522217,4.0,0.0,1.893378690420904,"[0.8400359749794006, 0.7818095088005066, 0.901749312877655, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
143,3.6120071411132812,4.0,0.0,1.8969889359192937,"[0.8200386762619019, 0.7682581543922424, 0.8989636898040771, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
144,3.6162571907043457,4.0,0.0,1.9006018274492698,"[0.8200082778930664, 0.7667859792709351, 0.8961896300315857, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
145,3.62050724029541,4.0,0.0,1.9042173499498019,"[0.8199998736381531, 0.7653345465660095, 0.8934271335601807, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
146,3.6247572898864746,4.0,0.0,1.9078354884631017,"[0.8200135231018066, 0.7639039754867554, 0.8906763195991516, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
147,3.629007339477539,4.0,0.0,1.9114562281338514,"[0.8200491666793823, 0.7693097591400146, 0.9009286761283875, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
148,3.6332573890686035,4.0,0.0,1.9150795542084385,"[0.8000286221504211, 0.7678229212760925, 0.8981464505195618, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
149,3.637507438659668,4.0,0.0,1.9187054520341955,"[0.8000040650367737, 0.7663568258285522, 0.8953757286071777, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
150,3.6417574882507324,4.0,0.0,1.9223339070586447,"[0.8000020980834961, 0.7649115324020386, 0.8926166892051697, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
151,3.646007537841797,4.0,0.0,1.9259649048287495,"[0.8000227212905884, 0.7634871006011963, 0.8898693919181824, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
