steps,x,y,z,roll,pitch,yaw,distance_to_obj,lidar
107,1.827186270575694,1.1716791167725051,0.02675947121833717,-0.002491782080650712,-0.01580032114870622,0.2763344679258831,7.871902246408083,"[0.9916054  1.         0.99528223 0.99317448 1.         0.99169861
 0.99478697 1.         1.         1.        ]"
108,1.8353156434687024,1.174011566649403,0.027339125443381358,-0.0033737937523328565,-0.01674024215700938,0.27612165345403633,7.87044135885408,"[1.         0.9966315  0.99178868 1.         1.         0.99484118
 1.         0.99558049 0.99692834 0.99540502]"
109,1.843461963997966,1.1763444505121698,0.02724500331579607,-0.004270376123477609,-0.017367653403221817,0.27595086839604205,7.868990674905075,"[1.         1.         1.         0.9944095  0.99101386 0.99799783
 1.         0.99280502 0.99726338 1.        ]"
110,1.8516503584228132,1.1785061964359347,0.02723334467660167,0.0011639271316827068,-0.017708856338552608,0.2760730495596908,7.867723536842965,"[0.990858   0.99812905 0.9900928  1.         0.99149951 1.
 1.         1.         0.99189416 1.        ]"
111,1.8598194042680485,1.1808564657066987,0.027462832881006025,-7.83506933124378e-05,-0.018031773419081555,0.2759861667984457,7.866275803570366,"[0.99445282 0.99760377 1.         1.         1.         1.
 1.         0.99491397 1.         1.        ]"
112,1.8679212832034586,1.1831836201366528,0.0270579927018058,-0.0012952759456642696,-0.017467351337135197,0.2753795871469354,7.864852552358338,"[1.         1.         0.99622409 0.99918497 1.         0.99462539
 1.         1.         0.99698412 1.        ]"
113,1.8760780298030715,1.1855254378582616,0.02767238450813575,-0.0025295083398364305,-0.017477615709924916,0.27521403245630943,7.863429620506815,"[1.         0.99754988 0.99832958 1.         0.99777542 1.
 0.99545888 0.99039402 0.99348728 1.        ]"
114,1.8842662282925133,1.1878544853499768,0.02751403641585172,-0.0031227241970763204,-0.017268855421514205,0.27536289529304936,7.862031817829609,"[0.99342412 0.99652525 0.99857906 1.         0.99630762 1.
 1.         1.         0.99006105 0.99119445]"
115,1.8924517822660272,1.1900054881735727,0.027452915448337504,0.0024944081543186777,-0.016653168232258313,0.27578655723269097,7.860819579307791,"[1.         1.         1.         1.         0.99761101 0.99206294
 0.99000327 0.99725349 0.99742708 0.9934554 ]"
116,1.9006351545679692,1.1923629059944476,0.02770125329223199,0.0010596620235494604,-0.01614423568517583,0.27589099464818756,7.859410962237255,"[0.9947625  1.         0.9985297  1.         0.99261988 0.99668664
 1.         0.9930397  0.99816968 0.99681768]"
