steps,x,y,z,roll,pitch,yaw,distance_to_obj,laser
11,1.0781409294205937,1.0003766500516522,0.026757972641702647,0.005146985419663616,-0.01734191901906059,0.04233161971616263,8.052564677607275,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.91479784 0.85041608]"
12,1.0858366381889464,1.0007167618635198,0.027262828840586645,0.00452932933376081,-0.01509164732169884,0.04852582022754588,8.051349388519228,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.91479784 0.85041608]"
13,1.0935480922995882,1.0010634164706418,0.027303917634565137,0.005713926995660163,-0.012655578937306964,0.054757466117766135,8.05013301308109,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.91479784 0.85041608]"
14,1.1012371447243414,1.0015990312507552,0.02758644718808492,0.0017970707034058889,-0.01027018589664304,0.06070747798997701,8.048738579859089,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.92554505 0.85237779]"
15,1.1089495595432577,1.0021167348580096,0.027514661799713482,0.0005380257852707253,-0.0075587544667112035,0.06683003178920527,8.047366501550458,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.92554505 0.85237779]"
16,1.1167118413070367,1.0026349103448091,0.02703281096925709,0.0012938159111194924,-0.00422255813839507,0.07263515988432769,8.045995671669404,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.92554505 0.85237779]"
17,1.124477435735968,1.0033284982007842,0.026899322840987575,-0.0025986407564194264,-0.00031240548007193205,0.07832878248071538,8.04445740048533,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.92554505 0.85237779]"
18,1.1323852911620718,1.0038546349525206,0.02699808863250818,0.0007960689178311179,0.003329374831680033,0.0843413154868745,8.043077519330659,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.93820359 0.85643688]"
19,1.1401433417414553,1.00454617982688,0.02747320074964596,-0.000599663053010004,0.006897101572803588,0.09003388628941604,8.041556768640788,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.93820359 0.85643688]"
20,1.1479931526243106,1.0052517243332146,0.027472018187975625,-0.0001667761760641847,0.006769475049960445,0.09543526326678498,8.040019630526539,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.93820359 0.85643688]"
